Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-133038,Calibration,CC9-04202018-133038
4446,22.1856,12.8033,22.3212,12.7959,-1.22504,-1.82393,-0.135649,0.00737913,13583.8,22.194,12.7911,0
4458,22.1755,12.7864,22.3212,12.7959,-0.841599,-1.412,-0.145748,-0.00956481,13589.4,22.1701,12.7575,0
4466,22.1461,12.7589,22.3212,12.7959,-3.66949,-3.43377,-0.175104,-0.0370349,13598.1,22.083,12.7307,0
4478,22.0761,12.7239,22.3212,12.7959,-5.83624,-2.9128,-0.245139,-0.0719886,13627.6,21.9969,12.7041,0
4490,22.083,12.4515,22.3212,12.7959,0.575312,-22.704,-0.238235,-0.344436,13712.8,22.0011,12.6691,0
4498,22.2274,6.55029,22.3212,0,18.0465,-737.652,-0.0938637,6.55029,13871,22.2125,-0.155422,0
4508,22.2796,0.15843,22.3212,0,5.22002,-639.186,-0.0416635,0.15843,14057.6,22.3534,-0.00690929,0
4516,22.4308,-0.123764,22.3212,0,18.9055,-35.2743,0.109581,-0.123764,14207.2,22.6363,-0.183446,0
4527,22.5166,-0.124089,22.3212,0,7.79901,-0.0295299,0.19537,-0.124089,14295.1,22.5688,-0.205783,0
4540,22.525,-0.069658,22.3212,0,0.643454,4.18702,0.203734,-0.069658,14331.4,22.4614,0.075659,0
4548,22.5255,0.0113449,22.3212,0,0.0643834,10.1254,0.20425,0.0113449,14336,22.4835,0.588169,0
4561,22.5245,0.0767851,22.3212,0,-0.0791798,5.03386,0.20322,0.0767851,14321,22.5897,0.0784923,0
4569,22.5261,0.0959664,22.3212,0,0.211785,2.39766,0.204914,0.0959664,14295.1,22.35,0.0807496,0
4581,22.5342,0.0977702,22.3212,0,0.673239,0.15032,0.212993,0.0977702,14272.2,22.4565,0.212447,0
4588,22.5648,0.127435,22.3212,0,4.3664,4.23784,0.243558,0.127435,14258.1,22.6251,0.142818,0
4600,22.5862,0.150435,22.3212,0,1.78022,1.91667,0.264921,0.150435,14246.9,22.633,0.00193203,0
4608,22.6338,0.3375,22.3212,0,5.95254,23.3831,0.312541,0.3375,14231.7,22.4404,0.508457,0
4620,22.7182,0.847198,22.3212,0,7.03192,42.4748,0.396924,0.847198,14209.3,22.8026,2.91431,0
4628,22.7371,1.0374,22.3212,0,2.36308,23.7747,0.415829,1.0374,14182,23.2127,1.58824,0
4640,22.7377,1.04479,22.3212,0,0.0559782,0.616625,0.416501,1.04479,14146.8,22.8857,0.836274,0
4648,22.7322,1.02465,22.3212,0,-0.697863,-2.5183,0.410918,1.02465,14097.7,22.4506,0.876297,0
4660,22.6013,0.551318,22.3212,0,-10.9014,-39.4442,0.280101,0.551318,14034.3,22.2885,0.140408,0
4668,22.5256,0.212053,22.3212,0,-9.46067,-42.4081,0.204416,0.212053,13968.2,22.528,0.106083,0
4680,22.5221,0.19803,22.3212,0,-0.296626,-1.16854,0.200857,0.19803,13921,22.5865,0.303293,0
4687,22.5114,0.199638,22.3212,0,-1.52543,0.22962,0.190179,0.199638,13898.8,22.505,0.177181,0
4699,22.51,0.230771,22.3212,0,-0.121296,2.59449,0.188723,0.230771,13889.4,22.6803,0.420298,0
4709,22.4848,0.270997,22.3212,0,-2.51202,4.02253,0.163603,0.270997,13884.1,22.1256,0.187481,0
4721,22.4866,0.332208,22.3212,0,0.149842,5.10091,0.165401,0.332208,13881.1,22.4192,0.419703,0
4729,22.5474,0.333076,22.3212,0,7.59605,0.10853,0.226169,0.333076,13879.1,22.4428,0.58067,0
4741,22.5526,0.333284,22.3212,0,0.430329,0.0173321,0.231333,0.333284,13875.6,22.6375,0.259906,0
4749,22.6109,0.338655,22.3212,0,7.29157,0.671432,0.289666,0.338655,13867.1,22.7254,0.319068,0
4761,22.6494,0.313628,22.3212,0,3.20699,-2.08561,0.32815,0.313628,13852.8,22.6884,0.248859,0
4770,22.663,0.311688,22.3212,0,1.50935,-0.215537,0.341734,0.311688,13838,22.5857,0.302116,0
4781,22.6729,0.300183,22.3212,0,0.907514,-1.04594,0.351716,0.300183,13827.7,22.67,0.327835,0
4792,22.7227,0.291776,22.3212,0,4.52095,-0.764283,0.401447,0.291776,13821.8,22.7669,0.477064,0
4801,22.7686,0.25199,22.3212,0,5.0977,-4.42066,0.447326,0.25199,13817.1,22.866,0.143372,0
4812,22.7705,0.25221,22.3212,0,0.175399,0.0200744,0.449256,0.25221,13811.1,22.7384,0.189598,0
4820,22.7693,0.25934,22.3212,0,-0.154219,0.891135,0.448022,0.25934,13803.5,22.8106,0.196221,0
4832,22.7391,0.260511,22.3212,0,-2.51603,0.0976185,0.41783,0.260511,13796.7,22.7049,0.525741,0
4840,22.6994,0.263919,22.3212,0,-4.96206,0.426003,0.378133,0.263919,13792.7,22.6494,0.45826,0
4852,22.6815,0.316105,22.3212,0,-1.48489,4.34884,0.360314,0.316105,13790.7,22.6933,0.539517,0
4860,22.6592,0.317195,22.3212,0,-2.79134,0.136196,0.337984,0.317195,13789.6,22.701,0.147216,0
4872,22.6198,0.275508,22.3212,0,-3.28838,-3.47389,0.298523,0.275508,13789.3,22.3171,0.383198,0
4880,22.5473,0.242018,22.3212,0,-9.05178,-4.18626,0.226109,0.242018,13790.4,22.4948,0.248764,0
4893,22.5433,0.198785,22.3212,0,-0.313411,-3.32558,0.222035,0.198785,13793.9,22.4252,0.24121,0
4901,22.5251,0.189571,22.3212,0,-2.27586,-1.15174,0.203828,0.189571,13800.2,22.4747,0.142113,0
4912,22.5236,0.131534,22.3212,0,-0.130242,-5.27615,0.202395,0.131534,13807.7,22.6061,0.114893,0
4920,22.5146,0.128766,22.3212,0,-1.13076,-0.345966,0.193349,0.128766,13814.9,22.5007,0.0163198,0
4932,22.5138,0.117612,22.3212,0,-0.0662651,-0.929476,0.192554,0.117612,13821.2,22.6271,-0.0270066,0
4940,22.5045,0.115974,22.3212,0,-1.16628,-0.204765,0.183224,0.115974,13827.2,22.3885,0.188681,0
4952,22.4736,0.0940148,22.3212,0,-2.56807,-1.82995,0.152407,0.0940148,13833.7,22.4131,0.120545,0
4960,22.4723,0.0960956,22.3212,0,-0.165672,0.260093,0.151081,0.0960956,13842.5,22.4237,0.118437,0
4972,22.4737,0.116039,22.3212,0,0.113372,1.66192,0.152442,0.116039,13854.8,22.5513,0.0589246,0
4980,22.5031,0.0944142,22.3212,0,3.6745,-2.70304,0.181838,0.0944142,13870.2,22.7588,0.0642764,0
4992,22.5169,0.0730033,22.3212,0,1.14976,-1.78425,0.195635,0.0730033,13886.8,22.6375,0.12837,0
5000,22.5174,0.0667134,22.3212,0,0.0658875,-0.78623,0.196162,0.0667134,13905.2,22.5193,-0.0730539,0
5012,22.5167,0.0733592,22.3212,0,-0.0577041,0.553812,0.19547,0.0733592,13929.2,22.5149,0.0734865,0
5020,22.5003,0.100494,22.3212,0,-2.04671,3.39191,0.179096,0.100494,13958.5,22.3417,0.0540158,0
5032,22.4977,0.070807,22.3212,0,-0.221565,-2.47395,0.176437,0.070807,13984.4,22.5617,0.1992,0
5044,22.493,0.105297,22.3212,0,-0.388182,2.8742,0.171779,0.105297,13999.5,22.4453,0.225053,0
5054,22.493,0.128503,22.3212,0,0.00232732,2.32059,0.171802,0.128503,14007.1,22.5237,0.0483388,0
5064,22.4961,0.146063,22.3212,0,0.305081,1.75602,0.174853,0.146063,14014.4,22.4995,0.172549,0
5072,22.4962,0.146237,22.3212,0,0.0164337,0.0216472,0.174984,0.146237,14025.9,22.5034,0.119394,0
5084,22.4952,0.136731,22.3212,0,-0.0883157,-0.792108,0.173925,0.136731,14042.7,22.4913,0.224908,0
5092,22.4707,0.137992,22.3212,0,-3.05888,0.157573,0.149454,0.137992,14063.1,22.4509,0.140712,0
5104,22.44,0.139312,22.3212,0,-2.5547,0.110019,0.118797,0.139312,14082.3,22.4279,0.137194,0
5112,22.4242,0.150143,22.3212,0,-1.98004,1.35382,0.102957,0.150143,14097,22.4057,0.0173318,0
5124,22.4237,0.193983,22.3212,0,-0.0370864,3.65337,0.102512,0.193983,14108.1,22.3338,0.247779,0
5132,22.4245,0.27423,22.3212,0,0.0912793,10.0309,0.103242,0.27423,14119.3,22.4329,0.371759,0
5144,22.4341,0.277398,22.3212,0,0.803557,0.263971,0.112885,0.277398,14134.7,22.7076,0.255198,0
5154,22.4554,0.276771,22.3212,0,2.13214,-0.0626321,0.134206,0.276771,14153.8,22.5079,0.354637,0
5165,22.4564,0.276607,22.3212,0,0.0835749,-0.0149381,0.135125,0.276607,14170.2,22.4473,0.244158,0
5173,22.4558,0.275604,22.3212,0,-0.0658672,-0.125404,0.134599,0.275604,14178.6,22.4827,0.176933,0
5184,22.4425,0.252946,22.3212,0,-1.21261,-2.05983,0.12126,0.252946,14181,22.4305,0.0738738,0
5192,22.4112,0.252177,22.3212,0,-3.90585,-0.0961008,0.0900131,0.252177,14180.3,22.3684,0.313205,0
5204,22.4058,0.237132,22.3212,0,-0.457394,-1.25374,0.0845244,0.237132,14176.4,22.3934,0.215191,0
5212,22.4056,0.236137,22.3212,0,-0.0229754,-0.12441,0.0843406,0.236137,14167.3,22.3247,0.308798,0
5224,22.408,0.226311,22.3212,0,0.201536,-0.818804,0.086759,0.226311,14152.4,22.5379,0.172928,0
5232,22.4662,0.173553,22.3212,0,7.2747,-6.5948,0.144957,0.173553,14133.4,22.4667,0.126164,0
5244,22.5248,0.147537,22.3212,0,4.88379,-2.168,0.203562,0.147537,14114.5,22.5793,0.00590595,0
5252,22.5593,0.138617,22.3212,0,4.30836,-1.11497,0.238029,0.138617,14099.7,22.5611,0.173151,0
5264,22.5779,0.12627,22.3212,0,1.55109,-1.02891,0.256642,0.12627,14087.4,22.6132,0.142267,0
5272,22.5784,0.0749554,22.3212,0,0.0692157,-6.41431,0.257196,0.0749554,14072.2,22.588,0.00595265,0
5284,22.578,0.0275249,22.3212,0,-0.0355255,-3.95255,0.25677,0.0275249,14049.3,22.5847,-0.0302617,0
5296,22.572,0.0143581,22.3212,0,-0.502538,-1.09723,0.250739,0.0143581,14019.2,22.5087,0.0184859,0
5305,22.5546,0.00916149,22.3212,0,-1.92687,-0.577402,0.233397,0.00916149,13985.8,22.4987,0.0379771,0
5317,22.5491,-0.00383619,22.3212,0,-0.461295,-1.08314,0.227862,-0.00383619,13953.3,22.5578,-0.152573,0
5325,22.5345,-0.0260749,22.3212,0,-1.82612,-2.77984,0.213253,-0.0260749,13924.6,22.5405,-0.05507,0
5337,22.5488,-0.0354542,22.3212,0,1.19072,-0.781614,0.227542,-0.0354542,13900.2,22.6016,-0.0622766,0
5345,22.5492,-0.0358178,22.3212,0,0.0506322,-0.0454439,0.227947,-0.0358178,13878.7,22.5168,-0.0342619,0
5357,22.543,-0.0356356,22.3212,0,-0.514646,0.0151861,0.221771,-0.0356356,13859.7,22.5466,-0.0363405,0
5366,22.5326,-0.034747,22.3212,0,-1.15429,0.0987277,0.211382,-0.034747,13843.3,22.5835,0.0201858,0
5377,22.5329,-0.0204053,22.3212,0,0.0257482,1.30379,0.211665,-0.0204053,13827.1,22.5276,0.0254263,0
5385,22.5474,0.00498472,22.3212,0,1.81859,3.17376,0.226214,0.00498472,13809.8,22.4529,-0.089996,0
5398,22.5328,0.00652425,22.3212,0,-1.12528,0.118425,0.211586,0.00652425,13795.1,22.5604,0.014262,0
5406,22.5262,0.00776868,22.3212,0,-0.832561,0.155554,0.204925,0.00776868,13785.9,22.6299,0.0737199,0
5418,22.4935,0.0325815,22.3212,0,-2.71752,2.06773,0.172315,0.0325815,13779.7,22.4932,-0.151553,0
5427,22.4881,0.0333405,22.3212,0,-0.600897,0.0843411,0.166907,0.0333405,13772.5,22.4196,0.016319,0
5439,22.3958,0.0246221,22.3212,0,-7.69111,-0.726535,0.0746135,0.0246221,13762.8,22.2741,0.0860031,0
5447,22.3564,-0.00233823,22.3212,0,-4.93388,-3.37004,0.0351424,-0.00233823,13751.7,22.1288,-0.11566,0
5459,22.3549,0.0126556,22.3212,0,-0.122921,1.24949,0.0336673,0.0126556,13740.2,22.3858,-0.0126742,0
5467,22.3559,0.0126261,22.3212,0,0.123441,-0.003687,0.0346549,0.0126261,13727.2,22.3802,0.0618683,0
5478,22.3783,-0.00492564,22.3212,0,2.03532,-1.59561,0.0570434,-0.00492564,13710.7,22.3837,-0.0507152,0
5485,22.3792,-0.0219282,22.3212,0,0.128473,-2.42894,0.0579427,-0.0219282,13691.8,22.6298,0.0506275,0
5497,22.3779,-0.0361272,22.3212,0,-0.102448,-1.18325,0.0567133,-0.0361272,13674.6,22.3732,-0.0425993,0
5505,22.3512,-0.0257417,22.3212,0,-3.33772,1.29819,0.0300115,-0.0257417,13660,22.289,-0.08179,0
5517,22.3383,-0.0249057,22.3212,0,-1.0825,0.0696683,0.0170215,-0.0249057,13643.1,22.25,-0.0392122,0
5525,22.3064,-0.0234989,22.3212,0,-3.9832,0.175851,-0.0148442,-0.0234989,13622.5,22.7515,0.0134806,0
5537,22.2838,-0.0124832,22.3212,0,-1.88209,0.917969,-0.0374292,-0.0124832,13603.2,22.3563,0.0784664,0
5549,22.2663,-0.011506,22.3212,0,-1.45525,0.0814394,-0.0548922,-0.011506,13587.6,22.1976,0.018444,0
5557,22.2975,-0.0132261,22.3212,0,3.89472,-0.215021,-0.0237344,-0.0132261,13571.3,22.1997,-0.0763983,0
5569,22.2686,-0.0310479,22.3212,0,-2.41195,-1.48515,-0.0526779,-0.0310479,13550.7,22.2028,-0.0485892,0
5577,22.2675,-0.0495258,22.3212,0,-0.125986,-2.30975,-0.0536858,-0.0495258,13527.9,22.3965,-0.0432943,0
5589,22.2789,-0.0570523,22.3212,0,0.946181,-0.627203,-0.0423316,-0.0570523,13507.5,22.2561,-0.115914,0
5597,22.3177,-0.0603349,22.3212,0,4.85441,-0.410332,-0.0034963,-0.0603349,13492.4,22.2754,-0.0552764,0
5609,22.3615,-0.0652708,22.3212,0,3.64558,-0.411319,0.0402507,-0.0652708,13482.6,22.4745,0.0515852,0
5617,22.3555,-0.0862176,22.3212,0,-0.745218,-2.61836,0.034289,-0.0862176,13476.8,22.3226,-0.0641911,0
5629,22.3807,-0.0844017,22.3212,0,2.10033,0.151325,0.0594929,-0.0844017,13474.1,22.4597,-0.218449,0
5637,22.382,-0.0893796,22.3212,0,0.154724,-0.622229,0.0607307,-0.0893796,13473.1,22.3721,-0.113698,0
5649,22.3851,-0.0897263,22.3212,0,0.265241,-0.028893,0.0639136,-0.0897263,13472.5,22.5175,-0.101822,0
5657,22.3848,-0.0901047,22.3212,0,-0.0378989,-0.0473008,0.0636104,-0.0901047,13471.3,22.3121,0.085173,0
5669,22.3855,-0.0848405,22.3212,0,0.0555477,0.438682,0.0642769,-0.0848405,13469.3,22.3794,-0.048786,0
5677,22.3998,-0.0846104,22.3212,0,1.78902,0.0287567,0.0785891,-0.0846104,13466.7,22.4018,-0.0752652,0
5689,22.3862,-0.0743143,22.3212,0,-1.13319,0.858009,0.0649908,-0.0743143,13464.6,22.4267,-0.15497,0
5697,22.401,-0.0676324,22.3212,0,1.84685,0.835241,0.0797656,-0.0676324,13464.4,22.4216,-0.11518,0
5709,22.4131,-0.0336254,22.3212,0,1.00455,2.83392,0.0918203,-0.0336254,13466.1,22.296,0.0985368,0
5717,22.4483,0.026494,22.3212,0,4.40456,7.51493,0.127057,0.026494,13468.9,22.4839,0.00391784,0
5729,22.4855,0.0704439,22.3212,0,3.10168,3.66249,0.164277,0.0704439,13472.9,22.6938,-0.121448,0
5737,22.4872,0.108609,22.3212,0,0.216485,4.77068,0.166009,0.108609,13478.9,22.5099,0.144976,0
5749,22.4871,0.128363,22.3212,0,-0.0129856,1.64613,0.165853,0.128363,13486.2,22.4902,0.119181,0
5757,22.4803,0.12936,22.3212,0,-0.842165,0.124566,0.159116,0.12936,13492.8,22.3294,0.137101,0
5769,22.45,0.130016,22.3212,0,-2.52489,0.0546859,0.128817,0.130016,13497.7,22.369,0.272191,0
5777,22.4008,0.12563,22.3212,0,-6.15719,-0.548269,0.0795594,0.12563,13502,22.4724,0.109812,0
5789,22.3702,0.113547,22.3212,0,-2.55104,-1.0069,0.048947,0.113547,13507.8,22.3705,0.0867382,0
5801,22.3574,0.0971151,22.3212,0,-1.0639,-1.36931,0.0361802,0.0971151,13515,22.3249,0.0943843,0
5812,22.3343,0.052332,22.3212,0,-2.10284,-4.07119,0.013049,0.052332,13522,22.3155,0.0113166,0
5821,22.3212,0.00556346,22.3212,0,-1.45029,-5.19651,-3.58166e-06,0.00556346,13529.1,22.3384,-0.105485,0
5829,22.3176,0.0036812,22.3212,0,-0.450072,-0.235284,-0.00360416,0.0036812,13538.4,22.305,0.107262,0
5842,22.313,0.00421869,22.3212,0,-0.35547,0.0413456,-0.00822527,0.00421869,13550.5,22.2925,-0.0182883,0
5850,22.3149,0.0149751,22.3212,0,0.242271,1.34455,-0.0062871,0.0149751,13563.2,22.3775,-0.22589,0
5863,22.3172,0.0557558,22.3212,0,0.16998,3.13697,-0.00407737,0.0557558,13575.4,22.281,0.0821996,0
5872,22.3441,0.0880165,22.3212,0,2.99029,3.58453,0.0228352,0.0880165,13587.6,22.4357,0.113888,0
5881,22.399,0.0877691,22.3212,0,6.10013,-0.0274912,0.0777364,0.0877691,13599.3,22.4482,0.0610585,0
5889,22.4402,0.0865161,22.3212,0,5.15436,-0.15662,0.118971,0.0865161,13610.6,22.3641,0.21096,0
5901,22.441,0.0826116,22.3212,0,0.0667615,-0.325376,0.119772,0.0826116,13622.3,22.5246,0.0875955,0
5909,22.4192,0.0100873,22.3212,0,-2.72526,-9.06554,0.0979704,0.0100873,13632.2,22.5112,-0.250649,0
5922,22.3917,-0.0744289,22.3212,0,-2.11513,-6.50124,0.0704738,-0.0744289,13637.5,22.419,-0.201,0
5930,22.3905,-0.0846871,22.3212,0,-0.150615,-1.28228,0.0692688,-0.0846871,13639.1,22.4905,-0.207653,0
5942,22.3905,-0.0857541,22.3212,0,-0.000482272,-0.0889117,0.069263,-0.0857541,13639,22.354,0.0539516,0
5950,22.3902,-0.103337,22.3212,0,-0.0314962,-2.19791,0.0690111,-0.103337,13638.4,22.4147,-0.00303302,0
5961,22.3865,-0.103998,22.3212,0,-0.341099,-0.0600613,0.065259,-0.103998,13637.6,22.3073,-0.132767,0
5969,22.3825,-0.105991,22.3212,0,-0.501194,-0.249096,0.0612494,-0.105991,13636.5,22.4026,-0.107408,0
5981,22.3753,-0.156165,22.3212,0,-0.598462,-4.18115,0.0540679,-0.156165,13633.8,22.598,-0.212063,0
5989,22.2475,-0.228415,22.3212,0,-15.9723,-9.03133,-0.0737106,-0.228415,13625.3,22.4522,-0.237456,0
6001,19.5369,-0.659104,0,0,-225.886,-35.8907,-19.5369,-0.659104,13606.3,0.023899,-0.199361,0
6011,11.5362,-0.874837,0,0,-800.069,-21.5733,-11.5362,-0.874837,13575.3,-0.102037,-0.295416,0
6020,3.09815,-0.479042,0,0,-937.561,43.9772,-3.09815,-0.479042,13532.8,-0.0910077,-0.284417,0
6030,0.0342201,-0.288142,0,0,-306.393,19.0901,-0.0342201,-0.288142,13476.7,-0.0722065,-0.285942,0
6043,-0.0925841,-0.279845,0,0,-9.75417,0.638179,0.0925841,-0.279845,13407.4,-0.142391,-0.262882,0
6053,-0.10373,-0.279118,0,0,-1.11457,0.0727549,0.10373,-0.279118,13331.7,-0.175246,-0.208884,0
6063,-0.12065,-0.278389,0,0,-1.69205,0.0728451,0.12065,-0.278389,13260.4,-0.19999,-0.123253,0
6071,-0.138188,-0.283672,0,0,-2.19224,-0.660384,0.138188,-0.283672,13203.8,-0.208627,-0.300139,0
6082,-0.152718,-0.266597,0,0,-1.32092,1.55231,0.152718,-0.266597,13161.3,-0.246592,-0.350984,0
6090,-0.174858,-0.256627,0,0,-2.76743,1.24619,0.174858,-0.256627,13122.5,-0.243165,-0.28263,0
6102,-0.175369,-0.252423,0,0,-0.0425843,0.350341,0.175369,-0.252423,13080.2,-0.395869,-0.134085,0
6110,-0.16623,-0.165945,0,0,1.14242,10.8098,0.16623,-0.165945,13036.8,-0.0795843,-0.111523,0
6122,-0.183676,-0.159928,0,0,-1.4539,0.501399,0.183676,-0.159928,12998.3,-0.10986,0.013863,0
6131,-0.183151,-0.136086,0,0,0.0583317,2.64916,0.183151,-0.136086,12963.2,-0.100009,-0.107263,0
6142,-0.217203,-0.134321,0,0,-3.09565,0.160423,0.217203,-0.134321,12925.3,-0.266279,-0.216962,0
6150,-0.270397,-0.165332,0,0,-6.64924,-3.87639,0.270397,-0.165332,12885.5,-0.279398,-0.159013,0
6162,-0.323377,-0.163365,0,0,-4.41495,0.163898,0.323377,-0.163365,12848.2,-0.517214,-0.201581,0
6170,-0.353899,-0.160603,0,0,-3.81522,0.345255,0.353899,-0.160603,12814,-0.459032,-0.176156,0
6182,-0.353111,-0.142909,0,0,0.0656431,1.47451,0.353111,-0.142909,12781.2,-0.376279,-0.0780399,0
6190,-0.349548,-0.127336,0,0,0.445364,1.94664,0.349548,-0.127336,12746.4,-0.286719,-0.0628658,0
6202,-0.304177,-0.0953488,0,0,3.7809,2.6656,0.304177,-0.0953488,12709.9,-0.169417,0.00722597,0
6210,-0.263614,-0.07624,0,0,5.07036,2.3886,0.263614,-0.07624,12677.4,-0.260795,-0.130677,0
6224,-0.241138,-0.0772643,0,0,1.60544,-0.0731606,0.241138,-0.0772643,12651.5,-0.219888,-0.0464825,0
6234,-0.236739,-0.0876351,0,0,0.439926,-1.03708,0.236739,-0.0876351,12628.7,-0.210954,-0.0657831,0
6242,-0.236163,-0.0881158,0,0,0.0719179,-0.0600905,0.236163,-0.0881158,12606.1,-0.233028,-0.11231,0
6250,-0.226338,-0.0887597,0,0,1.22817,-0.080481,0.226338,-0.0887597,12584,-0.301464,-0.159319,0
6262,-0.21921,-0.0891882,0,0,0.59402,-0.0357153,0.21921,-0.0891882,12561,-0.257063,-0.0522356,0
6270,-0.177671,-0.0904048,0,0,5.1924,-0.152068,0.177671,-0.0904048,12537,-0.130558,-0.0672382,0
6282,-0.0671912,-0.0821222,0,0,9.20663,0.690212,0.0671912,-0.0821222,12515.2,0.0846419,-0.364214,0
6294,0.111091,-0.0663177,0,0,14.8568,1.31705,-0.111091,-0.0663177,12497.6,1.15056,-0.118818,0
6302,0.282858,-0.0590183,0,0,21.4709,0.912419,-0.282858,-0.0590183,12482.3,0.362178,0.14081,0
6314,0.407222,-0.0662794,0,0,10.3637,-0.605088,-0.407222,-0.0662794,12466.4,0.556161,-0.0637066,0
6322,0.441577,-0.0696722,0,0,4.29434,-0.424102,-0.441577,-0.0696722,12449,0.626302,-0.0822489,0
6334,0.439696,-0.0981453,0,0,-0.156714,-2.37276,-0.439696,-0.0981453,12431.6,0.403266,-0.129682,0
6342,0.404335,-0.136497,0,0,-4.42015,-4.79394,-0.404335,-0.136497,12415.8,0.392989,-0.159176,0
6354,-0.330861,-0.111857,0,0,-61.2663,2.05334,0.330861,-0.111857,12399.2,-1.24956,-0.0927274,0
6362,-1.06212,-0.0879747,0,0,-91.4073,2.98525,1.06212,-0.0879747,12379.3,-1.01664,-0.0955005,0
6374,-1.13708,-0.098015,0,0,-6.24647,-0.836692,1.13708,-0.098015,12360.2,-1.10114,-0.102995,0
6382,-1.15514,-0.130625,0,0,-2.25813,-4.07621,1.15514,-0.130625,12346.2,-1.16866,-0.245893,0
6394,-1.14997,-0.190392,0,0,0.4309,-4.98057,1.14997,-0.190392,12335.5,-1.16823,-0.218996,0
6402,-1.15304,-0.223073,0,0,-0.383474,-4.08519,1.15304,-0.223073,12323.7,-1.21097,-0.221969,0
6414,-1.14555,-0.224913,0,0,0.624009,-0.153332,1.14555,-0.224913,12309.6,-1.10496,-0.331297,0
6422,-1.10973,-0.222992,0,0,4.47788,0.240184,1.10973,-0.222992,12296.6,-1.13059,-0.251678,0
6434,-1.06431,-0.122641,0,0,3.78484,8.36252,1.06431,-0.122641,12286.2,-1.02099,0.105177,0
6442,-1.02495,-0.0107931,0,0,4.9199,13.981,1.02495,-0.0107931,12276.1,-0.86862,0.157782,0
6454,-1.02215,-0.00614197,0,0,0.233019,0.387591,1.02215,-0.00614197,12264.2,-1.01385,-0.0179445,0
6462,-0.993576,-0.008779,0,0,3.57235,-0.329629,0.993576,-0.008779,12250.8,-0.940445,-0.000347545,0
6474,-0.928035,-0.0297369,0,0,5.46168,-1.7465,0.928035,-0.0297369,12236,-1.14627,-0.065474,0
6482,-0.692013,-0.046074,0,0,29.5028,-2.04213,0.692013,-0.046074,12221.6,-0.420513,-0.0844876,0
6496,-0.301342,-0.0699582,0,0,27.905,-1.70601,0.301342,-0.0699582,12208.7,0.282751,-0.167278,0
6503,-0.0537761,-0.0851935,0,0,35.3666,-2.17648,0.0537761,-0.0851935,12195.9,0.0750408,-0.0856069,0
6515,0.0749043,-0.0725661,0,0,10.7234,1.05229,-0.0749043,-0.0725661,12181.1,0.084783,-0.0292015,0
6523,0.125012,-0.0513465,0,0,6.26349,2.65245,-0.125012,-0.0513465,12163.9,0.247849,-0.0909601,0
6535,0.172675,-0.0533991,0,0,3.9719,-0.171051,-0.172675,-0.0533991,12147,0.349712,-0.0577462,0
6547,0.180062,-0.0550297,0,0,0.615575,-0.135876,-0.180062,-0.0550297,12134,0.187652,-0.0314817,0
6555,0.177339,-0.08165,0,0,-0.340358,-3.32755,-0.177339,-0.08165,12125.9,0.128682,-0.104306,0
6567,0.176653,-0.095754,0,0,-0.057188,-1.17533,-0.176653,-0.095754,12120.3,0.173302,-0.0993002,2
6576,0.176605,-0.0963221,0,0,-0.00528661,-0.0631171,-0.176605,-0.0963221,12114.2,0.174969,-0.096216,2
6588,0.176619,-0.0961941,0,0,0.00112065,0.0106673,-0.176619,-0.0961941,12106.4,0.176635,-0.0931319,2
6595,0.177002,-0.0931557,0,0,0.0547613,0.434059,-0.177002,-0.0931557,12098.9,0.178302,-0.0900478,2
6606,0.178328,-0.0900495,0,0,0.120564,0.282377,-0.178328,-0.0900495,12094.5,0.179968,-0.0869637,2
6614,0.180295,-0.086985,0,0,0.24589,0.383068,-0.180295,-0.086985,12093,0.181635,-0.0838798,2
6626,0.182262,-0.0839205,0,0,0.16392,0.255374,-0.182262,-0.0839205,12092.7,0.183301,-0.0807959,2
6634,0.183632,-0.0807851,0,0,0.171157,0.391923,-0.183632,-0.0807851,12093.2,0.184967,-0.077712,2
6646,0.185083,-0.0769216,0,0,0.120953,0.321955,-0.185083,-0.0769216,12094.8,0.186633,-0.0746283,2
6654,0.187119,-0.0731284,0,0,0.254479,0.474158,-0.187119,-0.0731284,12097.8,0.1883,-0.0715446,2
6666,0.188703,-0.0707728,0,0,0.131988,0.196297,-0.188703,-0.0707728,12102.1,0.189966,-0.0684609,2
6674,0.191031,-0.0671534,0,0,0.290995,0.452426,-0.191031,-0.0671534,12108.2,0.191632,-0.0653773,2
6686,0.2172,-0.0335274,0,0,2.18081,2.80216,-0.2172,-0.0335274,12116.3,0.281711,-0.00305238,0
6694,0.235105,0.00662693,0,0,2.23803,5.0193,-0.235105,0.00662693,12126.3,0.247559,0.0278036,0
6706,0.239478,0.0372372,0,0,0.36443,2.55086,-0.239478,0.0372372,12138.6,0.25613,0.0892075,0
6714,0.24397,0.0804768,0,0,0.561522,5.40495,-0.24397,0.0804768,12152.6,0.219289,0.115829,0
6726,0.24,0.123209,0,0,-0.330798,3.56099,-0.24,0.123209,12166.7,0.210317,0.145029,0
6734,0.245353,0.174331,0,0,0.669049,6.39033,-0.245353,0.174331,12180.2,0.301151,0.205167,0
6746,0.2476,0.192711,0,0,0.187226,1.53162,-0.2476,0.192711,12194.7,0.244576,0.254324,0
6754,0.25204,0.193145,0,0,0.555024,0.0542194,-0.25204,0.193145,12212,0.191484,0.28224,0
