Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-132722,Calibration,CC9-04202018-132722
Time(ms),GazeX(deg),GazeY(deg),StimulusX(deg),StimulusY(deg),GazeVelX(deg/s),GazeVelY(deg/s),ErrorX(deg),ErrorY(deg),PupilArea(px^2),GazeRawX(deg),GazeRawY(deg),Blinks
6562,-0.0238565,0.252353,0,0,0.414945,-0.558289,0.0238565,0.252353,13290.5,-0.0237931,0.244792,0
6570,-0.0304677,0.251641,0,0,-0.826398,-0.0889853,0.0304677,0.251641,13276.7,0.0477313,0.243118,0
6582,-0.0324,0.230611,0,0,-0.161029,-1.75244,0.0324,0.230611,13268.2,-0.00383369,0.211945,0
6590,-0.0227235,0.212718,0,0,1.20957,-2.2367,0.0227235,0.212718,13263.6,-0.0566389,0.212067,0
6602,-0.0096255,0.208083,0,0,1.0915,-0.386192,0.0096255,0.208083,13259.4,-0.0921285,0.215638,0
6610,0.00826397,0.17203,0,0,2.23618,-4.50668,-0.00826397,0.17203,13253.6,0.0722361,0.0204585,0
6622,-0.00730145,0.123728,0,0,-1.29712,-4.0252,0.00730145,0.123728,13247.3,-0.00816946,0.138811,0
6630,0.0025427,0.110461,0,0,1.23052,-1.65834,-0.0025427,0.110461,13242.8,0.0510897,0.0881979,0
6642,0.0175027,0.0817024,0,0,1.24666,-2.39654,-0.0175027,0.0817024,13240.4,-0.196806,-0.0265884,0
6650,0.0192159,0.0789936,0,0,0.214157,-0.338598,-0.0192159,0.0789936,13239.5,-0.085233,0.123818,0
6662,0.0446796,0.0449962,0,0,2.12198,-2.83312,-0.0446796,0.0449962,13239.6,0.108409,0.0672198,0
6672,0.0683303,0.0276363,0,0,2.36507,-1.73599,-0.0683303,0.0276363,13239.7,0.0764925,-0.0218381,0
6683,0.0691765,0.00842964,0,0,0.0769257,-1.74606,-0.0691765,0.00842964,13239.3,0.024282,-0.00436597,0
6691,0.0732741,-0.011003,0,0,0.512207,-2.42908,-0.0732741,-0.011003,13238.4,0.0619395,-0.00577839,0
6702,0.0723566,-0.0253054,0,0,-0.083413,-1.30021,-0.0723566,-0.0253054,13237.7,0.10811,-0.0535585,0
6710,0.0790418,-0.0263587,0,0,0.835651,-0.131665,-0.0790418,-0.0263587,13237.5,0.0651416,-0.0367117,0
6722,0.10397,-0.0277966,0,0,2.07737,-0.119823,-0.10397,-0.0277966,13237.5,0.230122,0.0464991,0
6730,0.120288,-0.0225472,0,0,2.03969,0.656168,-0.120288,-0.0225472,13237.7,0.0883967,-0.113686,0
6742,0.122276,-0.014029,0,0,0.165676,0.709854,-0.122276,-0.014029,13238.4,0.149512,0.0290974,0
6750,0.133382,-0.0143938,0,0,1.3882,-0.0456069,-0.133382,-0.0143938,13239.7,-0.00884353,0.00398059,0
6762,0.134945,-0.0139677,0,0,0.130313,0.0355149,-0.134945,-0.0139677,13241.7,0.145043,-0.0239053,0
6770,0.159192,-0.0155961,0,0,3.03087,-0.203555,-0.159192,-0.0155961,13245.7,0.171564,-0.0271612,0
6782,0.182107,-0.0167204,0,0,1.90954,-0.0936893,-0.182107,-0.0167204,13252.8,0.253295,-0.0289546,0
6790,0.203863,-0.00566876,0,0,2.71948,1.38145,-0.203863,-0.00566876,13261.8,0.21728,0.0467917,0
6802,0.22291,0.0548007,0,0,1.58732,5.03912,-0.22291,0.0548007,13271.2,0.173465,0.104479,0
6814,0.233206,0.101756,0,0,0.857994,3.91291,-0.233206,0.101756,13280.6,0.271668,0.131103,0
6825,0.235382,0.1197,0,0,0.197772,1.63135,-0.235382,0.1197,13291.2,0.234152,0.147527,0
6834,0.24102,0.140091,0,0,0.626422,2.26557,-0.24102,0.140091,13304.7,0.23762,0.105339,0
6842,0.239489,0.160974,0,0,-0.191389,2.61041,-0.239489,0.160974,13324,0.268502,0.198417,0
6854,0.240647,0.192731,0,0,0.0965537,2.64644,-0.240647,0.192731,13349.7,0.260012,0.319464,0
6862,0.199583,0.219146,0,0,-5.13308,3.30182,-0.199583,0.219146,13375.7,0.153509,0.250113,0
6874,0.15419,0.223195,0,0,-3.78269,0.337476,-0.15419,0.223195,13395.6,0.104417,0.221652,0
6882,0.151562,0.221479,0,0,-0.328499,-0.214484,-0.151562,0.221479,13410,0.106286,0.297782,0
6894,0.134872,0.17344,0,0,-1.39087,-4.00327,-0.134872,0.17344,13423.7,0.185367,0.0480902,0
6902,0.123219,0.0305619,0,0,-1.45658,-17.8598,-0.123219,0.0305619,13440.3,0.188217,-0.107453,0
6914,0.156804,-0.0640337,0,0,2.79876,-7.88296,-0.156804,-0.0640337,13460.5,0.0854327,-0.0638954,0
6922,0.189664,-0.0700659,0,0,4.10747,-0.754034,-0.189664,-0.0700659,13484.2,0.235706,-0.101119,0
6934,0.205457,-0.0693127,0,0,1.31609,0.0627697,-0.205457,-0.0693127,13510.8,0.19907,-0.0562825,0
6942,0.230767,-0.0263008,0,0,3.16375,5.37649,-0.230767,-0.0263008,13538.9,0.193873,0.0674913,0
6954,0.248652,0.0455612,0,0,1.49039,5.98849,-0.248652,0.0455612,13567.3,0.297659,0.175051,0
6962,0.261178,0.066172,0,0,1.56578,2.57635,-0.261178,0.066172,13596.3,0.428334,0.12342,0
6974,0.276196,0.0659614,0,0,1.2515,-0.0175469,-0.276196,0.0659614,13623.5,0.176077,0.0565396,0
6982,0.287707,0.0647139,0,0,1.43881,-0.155938,-0.287707,0.0647139,13644.5,0.270341,0.0405849,0
6994,0.297058,0.053433,0,0,0.77926,-0.940075,-0.297058,0.053433,13657.9,0.339692,0.0190831,0
7002,0.297564,0.0529309,0,0,0.0632501,-0.0627661,-0.297564,0.0529309,13667.2,0.277152,-0.122511,0
7014,0.301269,0.0549431,0,0,0.308812,0.167679,-0.301269,0.0549431,13677.5,0.213415,0.117975,0
7022,0.325919,0.107518,0,0,3.08123,6.57191,-0.325919,0.107518,13690.1,0.315659,0.149539,0
7034,0.326104,0.173022,0,0,0.0154304,5.45865,-0.326104,0.173022,13704.6,0.365156,0.209825,0
7042,0.327805,0.193346,0,0,0.212525,2.54049,-0.327805,0.193346,13722,0.434452,0.182607,0
7054,0.328215,0.205038,0,0,0.0341918,0.97432,-0.328215,0.205038,13744,0.325895,0.261022,0
7066,0.309298,0.206789,0,0,-1.57638,0.145919,-0.309298,0.206789,13767.7,0.234705,0.188845,0
7074,0.262298,0.209727,0,0,-5.87508,0.367319,-0.262298,0.209727,13787.5,0.226798,0.123145,0
7086,0.259996,0.207143,0,0,-0.191834,-0.215406,-0.259996,0.207143,13801.1,0.227901,0.244222,0
7094,0.259383,0.19209,0,0,-0.076545,-1.88159,-0.259383,0.19209,13811.2,0.242285,0.215508,0
7106,0.269871,0.0916067,0,0,0.873962,-8.37359,-0.269871,0.0916067,13821.8,0.315591,-0.0195628,0
7114,0.269414,-0.0134399,0,0,-0.0571299,-13.1308,-0.269414,-0.0134399,13835.4,0.283727,-0.0231965,0
7126,0.298662,-0.0198626,0,0,2.43732,-0.535223,-0.298662,-0.0198626,13851.3,0.344252,0.00428664,0
7134,0.303203,-0.020104,0,0,0.56767,-0.0301679,-0.303203,-0.020104,13866.2,0.226408,-0.1147,0
7146,0.303643,-0.0185668,0,0,0.0366913,0.128098,-0.303643,-0.0185668,13878.8,0.356976,-0.041503,0
7154,0.307056,-0.0171651,0,0,0.426579,0.17521,-0.307056,-0.0171651,13891.5,0.306235,0.0876682,0
7166,0.3091,0.00198539,0,0,0.170308,1.59587,-0.3091,0.00198539,13906.8,0.327443,0.0723364,0
7174,0.311534,0.0448451,0,0,0.304355,5.35746,-0.311534,0.0448451,13923.2,0.366091,-0.0241471,0
7186,0.271924,0.0763452,0,0,-3.30089,2.62502,-0.271924,0.0763452,13936.9,0.22743,0.0854792,0
7194,0.238391,0.0833221,0,0,-4.19165,0.872108,-0.238391,0.0833221,13947.3,0.197341,0.113277,0
7206,0.220659,0.0990405,0,0,-1.47762,1.30987,-0.220659,0.0990405,13958.7,0.185987,0.0845273,0
7216,0.204191,0.119373,0,0,-1.6468,2.03329,-0.204191,0.119373,13974.3,0.252375,0.124307,0
7228,0.142542,0.123776,0,0,-5.1374,0.366901,-0.142542,0.123776,13991.9,0.10167,0.309065,0
7236,0.105396,0.11211,0,0,-4.64327,-1.4583,-0.105396,0.11211,14008.9,0.0577144,0.238974,0
7248,0.101928,0.0920813,0,0,-0.289049,-1.66904,-0.101928,0.0920813,14028.3,0.0616797,-0.115048,0
7254,0.0900799,-0.0347813,0,0,-1.97462,-21.1438,-0.0900799,-0.0347813,14054.2,0.0966731,-0.167932,0
7266,0.102628,-0.113715,0,0,1.04566,-6.57777,-0.102628,-0.113715,14086.9,0.0985309,-0.152097,0
7274,0.131989,-0.118915,0,0,3.67014,-0.650073,-0.131989,-0.118915,14124.2,0.17082,-0.174749,0
7286,0.151971,-0.119153,0,0,1.66521,-0.0198408,-0.151971,-0.119153,14161.2,0.19177,-0.104795,0
7294,0.155412,-0.0929395,0,0,0.430088,3.27671,-0.155412,-0.0929395,14191.3,0.155069,-0.0634307,0
7306,0.15636,-0.0721869,0,0,0.0789838,1.72939,-0.15636,-0.0721869,14213.7,0.137104,-0.174765,0
7318,0.135178,-0.0283223,0,0,-1.76515,3.65538,-0.135178,-0.0283223,14234.7,0.093175,0.0928586,0
7326,0.134205,-0.0268191,0,0,-0.121605,0.187891,-0.134205,-0.0268191,14259.3,-0.0899683,0.08769,0
7338,0.1332,-0.0375422,0,0,-0.083731,-0.893587,-0.1332,-0.0375422,14288.7,0.213264,-0.0595687,0
7346,0.131622,-0.0842552,0,0,-0.197266,-5.83913,-0.131622,-0.0842552,14321.4,0.101227,-0.171727,0
7358,0.159032,-0.177345,0,0,2.28415,-7.75747,-0.159032,-0.177345,14353.8,0.176123,-0.212278,0
7366,0.176892,-0.18272,0,0,2.23249,-0.671951,-0.176892,-0.18272,14382.7,0.341551,-0.164048,0
7378,0.17711,-0.187949,0,0,0.0181488,-0.43574,-0.17711,-0.187949,14409.1,0.187289,-0.207525,0
7386,0.176352,-0.189858,0,0,-0.0947022,-0.238585,-0.176352,-0.189858,14433.4,0.164044,-0.16848,0
7398,0.162389,-0.188903,0,0,-1.16356,0.0796195,-0.162389,-0.188903,14454.4,0.101189,-0.163888,0
7406,0.135107,-0.185227,0,0,-3.41036,0.459464,-0.135107,-0.185227,14474.3,0.130074,-0.275358,0
7418,0.110347,-0.181787,0,0,-2.06327,0.286662,-0.110347,-0.181787,14497.2,0.139576,-0.221392,0
7426,0.100269,-0.181196,0,0,-1.25977,0.0738622,-0.100269,-0.181196,14521.2,0.0771785,-0.138158,0
7438,0.0994699,-0.183805,0,0,-0.0666078,-0.217426,-0.0994699,-0.183805,14540.1,0.0720408,0.00483049,0
7446,0.0986476,-0.154973,0,0,-0.102789,3.60401,-0.0986476,-0.154973,14550.2,0.159992,-0.121192,0
7458,0.0855076,-0.153552,0,0,-1.095,0.118458,-0.0855076,-0.153552,14553.7,0.10217,-0.247292,0
7466,0.0718841,-0.171468,0,0,-1.70294,-2.23951,-0.0718841,-0.171468,14551.2,0.0776183,-0.122811,0
7478,0.0612285,-0.212539,0,0,-0.887963,-3.42257,-0.0612285,-0.212539,14525.7,0.0510472,-0.193832,0
7486,-0.0615138,-0.255427,0,0,-15.3428,-5.36106,0.0615138,-0.255427,14429.6,0.0611192,-0.232854,0
7498,-2.98167,-0.880728,-22.3212,0,-243.347,-52.1084,-19.3396,-0.880728,14220.6,-22.5789,0.0629664,0
7508,-10.8887,-0.887771,-22.3212,0,-790.7,-0.704266,-11.4326,-0.887771,13945.3,-22.4744,0.131877,0
7516,-18.3722,-0.189434,-22.3212,0,-935.446,87.2921,-3.94899,-0.189434,13722.4,-22.1366,0.0956483,0
7526,-20.9621,0.0981077,-22.3212,0,-258.99,28.7542,-1.3591,0.0981077,13608.7,-20.7457,0.328776,0
7534,-21.0962,0.130098,-22.3212,0,-16.7635,3.99877,-1.22499,0.130098,13564.8,-20.991,0.283376,0
7546,-21.1365,0.253371,-22.3212,0,-3.35433,10.2728,-1.18474,0.253371,13540.7,-21.137,0.236532,0
7554,-21.2675,0.279366,-22.3212,0,-16.3727,3.24942,-1.05376,0.279366,13517.1,-21.3813,0.0218178,0
7566,-21.3759,0.282819,-22.3212,0,-9.036,0.28768,-0.945323,0.282819,13488.9,-21.0133,0.320947,0
7575,-21.4723,0.283331,-22.3212,0,-10.715,0.0568909,-0.848888,0.283331,13455.4,-21.0982,0.254476,0
7587,-21.5752,0.289494,-22.3212,0,-8.5743,0.513651,-0.745997,0.289494,13419.2,-21.4067,0.176917,0
7599,-21.9817,0.346445,-22.3212,0,-33.8682,4.74591,-0.339578,0.346445,13378.4,-22.4018,0.37054,0
7607,-22.3479,0.396183,-22.3212,0,-45.7809,6.21718,0.0266687,0.396183,13330.1,-22.576,0.631141,0
7619,-22.376,0.395937,-22.3212,0,-2.3417,-0.0204834,0.0547691,0.395937,13281.3,-22.5256,0.428759,0
7628,-22.3755,0.395664,-22.3212,0,0.0585829,-0.0302949,0.0542418,0.395664,13242.4,-22.3253,0.415131,0
7640,-22.3506,0.391799,-22.3212,0,2.07133,-0.32211,0.0293859,0.391799,13215.3,-22.3566,0.389969,0
7648,-22.3495,0.391579,-22.3212,0,0.135494,-0.0274661,0.028302,0.391579,13197.3,-22.3129,0.347072,0
7659,-22.3511,0.386158,-22.3212,0,-0.144063,-0.492811,0.0298866,0.386158,13186.1,-22.4759,0.398088,0
7668,-22.3676,0.3862,-22.3212,0,-1.83565,0.00456829,0.0464075,0.3862,13179.5,-22.3272,0.383122,0
7680,-22.3984,0.367827,-22.3212,0,-2.56511,-1.53106,0.0771888,0.367827,13175.4,-22.4418,0.3012,0
7688,-22.4263,0.330052,-22.3212,0,-3.47997,-4.72185,0.105029,0.330052,13173,-22.4269,0.309493,0
7699,-22.4409,0.292544,-22.3212,0,-1.33395,-3.40977,0.119702,0.292544,13171.8,-22.4033,0.26569,0
7707,-22.4732,0.294312,-22.3212,0,-4.03672,0.220925,0.151996,0.294312,13171.4,-22.5788,0.245356,0
7719,-22.5463,0.287718,-22.3212,0,-6.09189,-0.549456,0.225098,0.287718,13171.3,-22.5958,0.262846,0
7727,-22.6154,0.296796,-22.3212,0,-8.62838,1.13472,0.294125,0.296796,13171.3,-22.6779,0.381519,0
7739,-22.6618,0.323841,-22.3212,0,-3.86915,2.25373,0.340555,0.323841,13171.9,-22.6421,0.297393,0
7747,-22.6909,0.328512,-22.3212,0,-3.64058,0.583882,0.36968,0.328512,13175.3,-22.6998,0.314722,0
7759,-22.6929,0.325949,-22.3212,0,-0.165232,-0.213572,0.371663,0.325949,13186.4,-22.6925,0.424123,0
7767,-22.7114,0.260826,-22.3212,0,-2.31648,-8.14045,0.390194,0.260826,13206.4,-22.9113,0.014249,0
7779,-22.7275,0.182538,-22.3212,0,-1.33731,-6.52395,0.406242,0.182538,13227.5,-22.7025,0.210255,0
7787,-22.7327,0.149557,-22.3212,0,-0.655198,-4.12261,0.411484,0.149557,13241.9,-22.7592,0.190363,0
7799,-22.7237,0.147066,-22.3212,0,0.747663,-0.207596,0.402512,0.147066,13249.9,-22.7597,0.112984,0
7807,-22.7234,0.145492,-22.3212,0,0.0399236,-0.196725,0.402192,0.145492,13254.6,-22.6585,0.0212424,0
7819,-22.7252,0.108462,-22.3212,0,-0.145025,-3.08589,0.403933,0.108462,13257.8,-22.6517,0.168545,0
7827,-22.721,0.0506216,-22.3212,0,0.524237,-7.23,0.399739,0.0506216,13260.9,-23,0.148452,0
7839,-22.7171,0.00488123,-22.3212,0,0.325172,-3.8117,0.395837,0.00488123,13265.4,-22.7169,-0.057042,0
7851,-22.7035,-0.0396857,-22.3212,0,1.12745,-3.71391,0.382307,-0.0396857,13273,-22.6884,-0.0229156,0
7859,-22.709,-0.0788092,-22.3212,0,-0.677656,-4.89044,0.387729,-0.0788092,13285.2,-22.6282,-0.146774,0
7871,-22.7145,-0.144023,-22.3212,0,-0.465605,-5.43448,0.393316,-0.144023,13302.2,-22.6766,-0.197757,0
7879,-22.7227,-0.194127,-22.3212,0,-1.02107,-6.26296,0.401484,-0.194127,13324.7,-22.7535,-0.230791,0
7891,-22.7233,-0.196537,-22.3212,0,-0.0514613,-0.200901,0.402102,-0.196537,13355.5,-22.715,-0.228669,0
7899,-22.7247,-0.20461,-22.3212,0,-0.170179,-1.009,0.403463,-0.20461,13394.3,-22.7458,-0.134676,0
7911,-22.7238,-0.205093,-22.3212,0,0.0773875,-0.0402535,0.402535,-0.205093,13434.4,-22.7144,-0.174909,0
7919,-22.7005,-0.208286,-22.3212,0,2.91388,-0.399137,0.379224,-0.208286,13468.1,-22.667,-0.242305,0
7931,-22.6808,-0.214395,-22.3212,0,1.63847,-0.509129,0.359562,-0.214395,13493.5,-22.6784,-0.194674,0
7939,-22.6791,-0.209349,-22.3212,0,0.213672,0.630741,0.357853,-0.209349,13514.3,-22.6773,-0.284025,0
7951,-22.6785,-0.206013,-22.3212,0,0.0465515,0.278032,0.357294,-0.206013,13535.7,-22.7378,-0.245092,0
7959,-22.6667,-0.132933,-22.3212,0,1.47418,9.13498,0.345501,-0.132933,13562.5,-22.6304,0.050282,0
7971,-22.6674,-0.0730467,-22.3212,0,-0.0591014,4.99054,0.34621,-0.0730467,13596.8,-22.748,-0.0578535,0
7979,-22.6816,-0.0682906,-22.3212,0,-1.7756,0.594504,0.360415,-0.0682906,13632.6,-22.5893,-0.0283252,0
7991,-22.6812,-0.0588105,-22.3212,0,0.0348133,0.790012,0.359997,-0.0588105,13659.8,-22.758,-0.131381,0
7999,-22.6833,-0.0643536,-22.3212,0,-0.252827,-0.692885,0.36202,-0.0643536,13677.1,-22.6865,-0.0749251,0
8011,-22.6815,-0.0671904,-22.3212,0,0.143399,-0.236406,0.360299,-0.0671904,13692.2,-22.6772,-0.0502412,0
8019,-22.6847,-0.0727886,-22.3212,0,-0.398284,-0.699777,0.363485,-0.0727886,13712.2,-22.602,-0.118277,0
8031,-22.6864,-0.078571,-22.3212,0,-0.138285,-0.481866,0.365145,-0.078571,13738,-22.7931,-0.0360765,0
8039,-22.708,-0.122777,-22.3212,0,-2.70475,-5.5258,0.386783,-0.122777,13768.8,-22.6815,-0.236728,0
8051,-22.7374,-0.176323,-22.3212,0,-2.44832,-4.46212,0.416162,-0.176323,13803.6,-22.9984,-0.339071,0
8059,-22.7436,-0.208121,-22.3212,0,-0.774778,-3.9748,0.422361,-0.208121,13838.1,-22.7348,-0.190195,0
8071,-22.7522,-0.26144,-22.3212,0,-0.714273,-4.44322,0.430932,-0.26144,13865.6,-22.8166,-0.362024,0
8079,-22.7549,-0.327959,-22.3212,0,-0.338463,-8.31492,0.43364,-0.327959,13882.2,-22.7155,-0.228889,0
8091,-22.7374,-0.267422,-22.3212,0,1.45948,5.04477,0.416126,-0.267422,13889.7,-22.7595,-0.412306,0
8103,-22.7148,-0.307981,-22.3212,0,1.88111,-3.37995,0.393552,-0.307981,13893.1,-22.654,-0.422039,0
8111,-22.6928,-0.279633,-22.3212,0,2.75416,3.54349,0.371519,-0.279633,13895.1,-22.71,-0.141877,0
8123,-22.6768,-0.29187,-22.3212,0,1.3278,-1.01971,0.355586,-0.29187,13896.3,-22.4643,-0.35296,0
8131,-22.6652,-0.268114,-22.3212,0,1.44611,2.96944,0.344017,-0.268114,13896.9,-22.6898,-0.196323,0
8143,-22.6642,-0.268398,-22.3212,0,0.083808,-0.0235911,0.343011,-0.268398,13897.4,-22.6822,-0.148323,0
8151,-22.6515,-0.300402,-22.3212,0,1.59121,-4.00049,0.330281,-0.300402,13898,-22.6539,-0.424335,0
8163,-22.6337,-0.33028,-22.3212,0,1.48848,-2.48986,0.31242,-0.33028,13898.7,-22.5919,-0.351583,0
8171,-22.6357,-0.380005,-22.3212,0,-0.254588,-6.21559,0.314456,-0.380005,13899.5,-22.6212,-0.422583,0
8183,-22.626,-0.383409,-22.3212,0,0.805266,-0.283741,0.304793,-0.383409,13900.6,-22.7472,-0.426475,0
8191,-22.6254,-0.383146,-22.3212,0,0.0738864,0.0329072,0.304202,-0.383146,13901.4,-22.6509,-0.339365,0
8203,-22.6238,-0.375136,-22.3212,0,0.134481,0.667553,0.302588,-0.375136,13901.5,-22.5531,-0.172427,0
8211,-22.615,-0.364711,-22.3212,0,1.10844,1.30313,0.293721,-0.364711,13900,-22.8399,-0.330726,0
8223,-22.591,-0.358358,-22.3212,0,1.99713,0.529348,0.269755,-0.358358,13895.4,-22.6119,-0.36954,0
8231,-22.5706,-0.333706,-22.3212,0,2.5448,3.08156,0.249397,-0.333706,13886.9,-22.4836,-0.26717,0
8243,-22.536,-0.297884,-22.3212,0,2.88914,2.98518,0.214727,-0.297884,13874.9,-22.5685,-0.226847,0
8251,-22.5056,-0.285165,-22.3212,0,3.79159,1.58983,0.184394,-0.285165,13859.6,-22.5284,-0.274498,0
8263,-22.4921,-0.281624,-22.3212,0,1.12896,0.295053,0.170847,-0.281624,13840.9,-22.4978,-0.292423,0
8271,-22.5029,-0.275838,-22.3212,0,-1.35321,0.723338,0.181672,-0.275838,13821.2,-22.4388,-0.295749,0
8283,-22.5058,-0.274912,-22.3212,0,-0.238806,0.0771252,0.184538,-0.274912,13803.9,-22.4292,-0.28301,0
8291,-22.5635,-0.259005,-22.3212,0,-7.21509,1.98846,0.242259,-0.259005,13789.8,-22.6233,-0.209213,0
8303,-22.6569,-0.246197,-22.3212,0,-7.78809,1.06728,0.335716,-0.246197,13775,-22.8201,-0.13327,0
8311,-22.7102,-0.231414,-22.3212,0,-6.65955,1.84792,0.388992,-0.231414,13754.7,-22.7488,-0.26219,0
8323,-22.7116,-0.226181,-22.3212,0,-0.116454,0.436103,0.39039,-0.226181,13729.4,-22.8639,-0.304773,0
8331,-22.7094,-0.224398,-22.3212,0,0.283585,0.222849,0.388121,-0.224398,13704.2,-22.7288,-0.190406,0
8343,-22.6547,-0.186031,-22.3212,0,4.55317,3.19722,0.333483,-0.186031,13681,-22.5494,-0.0875099,0
8355,-22.5664,-0.128612,-22.3212,0,7.35852,4.78491,0.245181,-0.128612,13654.3,-22.5604,-0.0684518,0
8363,-22.5511,-0.103295,-22.3212,0,1.91227,3.1646,0.229882,-0.103295,13620.2,-22.5852,-0.311645,0
8375,-22.5323,-0.10465,-22.3212,0,1.5688,-0.112837,0.211057,-0.10465,13584.8,-22.4771,-0.116735,0
8383,-22.5165,-0.107083,-22.3212,0,1.96879,-0.304205,0.195306,-0.107083,13558.8,-22.4628,-0.074746,0
8395,-22.5034,-0.118002,-22.3212,0,1.0984,-0.909901,0.182126,-0.118002,13544.2,-22.5118,-0.16779,0
8403,-22.5028,-0.117595,-22.3212,0,0.0709055,0.0508631,0.181558,-0.117595,13535.8,-22.5268,-0.14905,0
8415,-22.5038,-0.0960584,-22.3212,0,-0.0876177,1.79472,0.18261,-0.0960584,13529.8,-22.4268,-0.1047,0
8423,-22.5381,-0.059907,-22.3212,0,-4.28129,4.51892,0.21686,-0.059907,13525.6,-22.5332,0.115004,0
8435,-22.5883,-0.00160857,-22.3212,0,-4.18555,4.85821,0.267087,-0.00160857,13523,-22.6622,0.0131929,0
8443,-22.5904,0.0012737,-22.3212,0,-0.259894,0.360284,0.269166,0.0012737,13521.5,-22.7242,0.0479162,0
8455,-22.5839,0.00899272,-22.3212,0,0.540234,0.643252,0.262683,0.00899272,13520.8,-22.5984,-0.0311342,0
8463,-22.4629,-0.0153664,-22.3212,0,15.1232,-3.04489,0.141698,-0.0153664,13520.7,-22.1585,-0.0635754,0
8475,-22.3062,-0.0415038,-22.3212,0,13.0593,-2.17812,-0.0150141,-0.0415038,13521,-22.2959,-0.00626225,0
8483,-22.2998,-0.0441606,-22.3212,0,0.801728,-0.332097,-0.0214279,-0.0441606,13521.4,-22.3689,-0.0754183,0
8495,-22.301,-0.0489674,-22.3212,0,-0.102835,-0.400561,-0.0201939,-0.0489674,13521.8,-22.3176,-0.193593,0
8503,-22.3112,-0.0468669,-22.3212,0,-1.27503,0.262554,-0.00999364,-0.0468669,13522.4,-22.3554,-0.0353318,0
8516,-22.331,-0.0538832,-22.3212,0,-1.52182,-0.539716,0.00979008,-0.0538832,13522.8,-22.3217,-0.0612632,0
8525,-22.3746,-0.0489556,-22.3212,0,-4.84298,0.547516,0.0533769,-0.0489556,13523.1,-22.3996,0.00472454,0
8537,-22.4429,-0.0464889,-22.3212,0,-5.69041,0.205562,0.121662,-0.0464889,13523.2,-22.5429,-0.0433998,0
8544,-22.5348,-0.0631628,-22.3212,0,-13.1258,-2.382,0.213542,-0.0631628,13523.4,-22.8141,-0.0768567,0
8556,-22.624,-0.117872,-22.3212,0,-7.43393,-4.55909,0.302749,-0.117872,13523.9,-22.6647,-0.226934,0
8564,-22.7215,-0.189768,-22.3212,0,-12.1887,-8.98702,0.400259,-0.189768,13524.6,-22.8423,-0.230048,0
8576,-22.7866,-0.197578,-22.3212,0,-5.4248,-0.650841,0.465357,-0.197578,13525.9,-22.7322,-0.146963,0
8585,-22.8116,-0.194876,-22.3212,0,-2.78319,0.300294,0.490405,-0.194876,13527.9,-22.8424,-0.227479,0
8596,-22.8124,-0.193641,-22.3212,0,-0.0726516,0.11221,0.491205,-0.193641,13530.6,-22.8989,-0.192185,0
8608,-22.8055,-0.167589,-22.3212,0,0.577755,2.17098,0.484272,-0.167589,13534.3,-22.911,-0.110895,0
8615,-22.7394,-0.146978,-22.3212,0,9.43857,2.94445,0.418202,-0.146978,13538.3,-22.6256,0.0178458,0
8627,-22.6415,-0.157419,-22.3212,0,8.15996,-0.870076,0.320282,-0.157419,13542,-22.6182,-0.134121,0
8638,-22.6047,-0.13865,-22.3212,0,3.34418,1.70633,0.283496,-0.13865,13544.9,-22.485,-0.123685,0
8648,-22.5558,-0.135637,-22.3212,0,4.89035,0.301231,0.234593,-0.135637,13547.1,-22.5756,-0.203707,0
8655,-22.4523,-0.148247,-22.3212,0,14.7945,-1.80133,0.131031,-0.148247,13549.4,-22.3359,-0.174719,0
8667,-22.43,-0.142551,-22.3212,0,1.85611,0.474605,0.108758,-0.142551,13553.7,-22.2474,-0.141619,0
8676,-22.428,-0.134976,-22.3212,0,0.222649,0.841716,0.106754,-0.134976,13561.3,-22.3616,-0.103099,0
8688,-22.429,-0.126147,-22.3212,0,-0.0872416,0.735699,0.107801,-0.126147,13570,-22.4868,-0.121748,0
8694,-22.4827,-0.103208,-22.3212,0,-8.94242,3.82317,0.161455,-0.103208,13577.5,-22.6568,-0.0671035,0
8706,-22.4869,-0.0850903,-22.3212,0,-0.354747,1.50985,0.165712,-0.0850903,13585.6,-22.4516,0.122141,0
8714,-22.5319,-0.0334411,-22.3212,0,-5.62127,6.45614,0.210682,-0.0334411,13599.2,-22.7531,-0.0438297,0
8726,-22.6057,0.0382762,-22.3212,0,-6.14892,5.97644,0.284469,0.0382762,13619.8,-22.8177,-0.08037,0
8734,-22.6641,0.0458079,-22.3212,0,-7.29898,0.94146,0.342861,0.0458079,13640.8,-22.5619,0.0948545,0
8746,-22.7215,-0.0109288,-22.3212,0,-4.78476,-4.72805,0.400278,-0.0109288,13655.1,-22.6375,0.0671116,0
8754,-22.7674,-0.100399,-22.3212,0,-5.73843,-11.1838,0.446186,-0.100399,13662,-22.8716,-0.231641,0
8766,-22.7777,-0.23047,-22.3212,0,-0.852832,-10.8393,0.45642,-0.23047,13664.3,-22.8048,-0.356716,0
8774,-22.7789,-0.239578,-22.3212,0,-0.156144,-1.13845,0.457669,-0.239578,13664.1,-22.8122,-0.223433,0
8786,-22.7851,-0.238863,-22.3212,0,-0.5133,0.0595942,0.463829,-0.238863,13663.3,-22.7459,-0.161986,0
