Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-132555,Calibration,CC9-04202018-132555
4483,21.8942,12.3717,22.3212,12.7959,0.521006,-29.5023,-0.427009,-0.424285,15036.4,21.8949,12.233,2
4495,21.9016,12.095,22.3212,12.7959,0.61877,-23.0555,-0.419583,-0.700951,15055.6,21.908,11.9508,2
4504,21.9128,11.8771,22.3212,0,1.2414,-24.2133,-0.408411,11.8771,15107.4,21.9209,11.6666,2
4514,21.9256,11.5923,22.3212,0,1.27769,-28.4766,-0.395634,11.5923,15214.6,21.9334,11.3803,2
4522,21.9395,11.2393,22.3212,0,1.74198,-44.1283,-0.381698,11.2393,15357,21.9457,11.0919,2
4534,21.9517,10.947,22.3212,0,1.01598,-24.357,-0.369506,10.947,15472.8,21.9577,10.8015,2
4542,21.9636,10.6556,22.3212,0,1.48,-36.428,-0.357666,10.6556,15531.8,21.9694,10.5091,2
4554,21.9751,10.3621,22.3212,0,0.962637,-24.4558,-0.346115,10.3621,15557.3,21.9808,10.2146,2
4565,21.9864,10.0666,22.3212,0,1.02394,-26.8645,-0.334851,10.0666,15571,21.9919,9.91807,2
4574,21.9974,9.76904,22.3212,0,1.21948,-33.0605,-0.323876,9.76904,15568.2,22.0027,9.61951,2
4582,22.008,9.46947,22.3212,0,1.33591,-37.4466,-0.313189,9.46947,15545.6,22.0133,9.31892,2
4596,22.0184,9.16788,22.3212,0,0.742817,-21.5424,-0.302789,9.16788,15514.8,22.0235,9.01632,2
4604,22.0286,8.86427,22.3212,0,1.26396,-37.9509,-0.292677,8.86427,15488.9,22.0335,8.71171,2
4615,22.0383,8.56175,22.3212,0,0.889784,-27.5016,-0.28289,8.56175,15472.5,22.0432,8.4051,2
4625,22.0471,8.32501,22.3212,0,0.876826,-23.6745,-0.274122,8.32501,15463.9,22.0526,8.0965,2
4635,22.0564,8.01589,22.3212,0,0.931974,-30.9122,-0.264802,8.01589,15459.8,22.0617,7.78591,2
4643,22.0661,7.63303,22.3212,0,1.2086,-47.8564,-0.255133,7.63303,15456.4,22.0705,7.47335,2
4657,22.0748,7.31634,22.3212,0,0.621603,-22.621,-0.246431,7.31634,15449.2,22.079,7.15883,2
4665,22.0832,7.00084,22.3212,0,1.04848,-39.4369,-0.238043,7.00084,15432.9,22.0873,6.84237,2
4676,22.0913,6.68341,22.3212,0,0.736442,-28.858,-0.229942,6.68341,15406.9,22.0952,6.52396,2
4686,22.0991,6.36404,22.3212,0,0.781402,-31.9368,-0.222128,6.36404,15376,22.1029,6.20363,2
4697,22.1066,6.04601,22.3212,0,0.683136,-28.9121,-0.214613,6.04601,15343.8,22.1103,5.88139,2
4709,22.1136,5.79724,22.3212,0,0.579168,-20.7304,-0.207663,5.79724,15309.3,22.1174,5.55726,2
4716,22.1191,5.47265,22.3212,0,0.793334,-46.3707,-0.20211,5.47265,15272.6,22.1242,5.23124,2
4728,22.1245,5.07422,22.3212,0,0.446322,-33.2018,-0.196754,5.07422,15237.9,22.1307,4.90336,2
4736,22.1308,4.81782,22.3212,0,0.786732,-32.051,-0.19046,4.81782,15208.2,22.137,4.57363,2
4748,22.1369,4.49095,22.3212,0,0.51359,-27.2389,-0.184297,4.49095,15182.7,22.1429,4.24207,2
4756,22.1428,4.16229,22.3212,0,0.735337,-41.0821,-0.178415,4.16229,15160.2,22.1486,3.90869,2
4768,22.1486,3.90194,22.3212,0,0.483905,-21.696,-0.172608,3.90194,15140.8,22.154,3.57351,2
4778,22.1553,3.48944,22.3212,0,0.663022,-41.2496,-0.165977,3.48944,15124.5,22.159,3.23656,2
4790,22.1614,3.07427,22.3212,0,0.511278,-34.5978,-0.159842,3.07427,15111.7,22.1639,2.89786,2
4798,22.1651,2.80948,22.3212,0,0.45856,-33.0993,-0.156174,2.80948,15102.1,22.1684,2.55741,2
4809,22.1695,2.46858,22.3212,0,0.404263,-30.9902,-0.151727,2.46858,15093.3,22.1726,2.21525,2
4818,22.1745,2.04701,22.3212,0,0.557134,-46.8412,-0.146713,2.04701,15084.1,22.1766,1.8714,2
4830,22.1769,1.70239,22.3212,0,0.198562,-28.7188,-0.14433,1.70239,15075.5,22.1802,1.52588,2
4838,22.1797,1.43929,22.3212,0,0.345734,-32.8873,-0.141564,1.43929,15068.7,22.1836,1.17871,2
4850,22.1851,1.17163,22.3212,0,0.452405,-22.3048,-0.136135,1.17163,15063.6,22.1867,0.829913,2
4858,22.1889,0.746917,22.3212,0,0.475047,-53.0892,-0.132335,0.746917,15058.7,22.1895,0.479522,2
4870,22.1906,0.422901,22.3212,0,0.145289,-27.0013,-0.130591,0.422901,15054,22.192,0.127558,2
4878,22.2,0.263434,22.3212,0,1.17154,-19.9333,-0.121219,0.263434,15050.4,22.2152,0.223543,0
4890,22.2676,0.10105,22.3212,0,5.63142,-13.532,-0.0536419,0.10105,15048.1,22.3308,-0.0693758,0
4898,22.3312,-0.061219,22.3212,0,7.94921,-20.2837,0.00995179,-0.061219,15046.8,22.3408,-0.248523,0
4910,22.3325,-0.189294,22.3212,0,0.111022,-10.6729,0.0112841,-0.189294,15045.9,22.2531,-0.230832,0
4918,22.3308,-0.236253,22.3212,0,-0.219983,-5.86992,0.00952419,-0.236253,15044.2,22.4449,-0.433262,0
4929,22.3025,-0.251865,22.3212,0,-2.56893,-1.41928,-0.018734,-0.251865,15039.9,22.0328,-0.0257925,0
4937,22.3008,-0.252454,22.3212,0,-0.212061,-0.0736372,-0.0204305,-0.252454,15030.6,22.2143,-0.294148,0
4949,22.2904,-0.251111,22.3212,0,-0.863047,0.111983,-0.0307871,-0.251111,15016.7,22.2669,-0.319643,0
4960,22.2912,-0.228174,22.3212,0,0.0641636,2.08515,-0.0300813,-0.228174,15002.4,22.4097,-0.0669109,0
4968,22.3122,-0.194,22.3212,0,2.63366,4.27178,-0.00901202,-0.194,14990.7,22.2923,-0.174862,0
4980,22.318,-0.192727,22.3212,0,0.481668,0.106095,-0.003232,-0.192727,14981.2,22.3337,-0.194395,0
4988,22.3181,-0.194142,22.3212,0,0.0182717,-0.176877,-0.00308583,-0.194142,14973.9,22.3445,-0.190554,0
5001,22.3129,-0.226028,22.3212,0,-0.400912,-2.45277,-0.00829768,-0.226028,14968.8,22.2781,-0.268924,0
5010,22.3127,-0.227386,22.3212,0,-0.0254342,-0.150915,-0.00852659,-0.227386,14965.6,22.3124,-0.27147,0
5022,22.3129,-0.22571,22.3212,0,0.019374,0.139696,-0.0082941,-0.22571,14963.3,22.2771,-0.25093,0
5029,22.3184,-0.207738,22.3212,0,0.774403,2.56739,-0.00287328,-0.207738,14960.3,22.1743,-0.151165,0
5041,22.3296,-0.160639,22.3212,0,0.933514,3.92488,0.00832889,-0.160639,14954.9,22.4054,-0.12022,0
5049,22.3834,-0.160206,22.3212,0,6.73543,0.0541986,0.0622124,-0.160206,14948.1,22.5323,-0.334487,0
5060,22.4079,-0.150676,22.3212,0,2.21934,0.866357,0.0866251,-0.150676,14941.8,22.4525,-0.0132682,0
5068,22.4102,-0.14117,22.3212,0,0.288812,1.18827,0.0889356,-0.14117,14937.1,22.8089,-0.221038,0
5080,22.4412,-0.141927,22.3212,0,2.58424,-0.0630912,0.119946,-0.141927,14932.9,22.3869,-0.38922,0
5088,22.508,-0.143914,22.3212,0,8.35438,-0.248456,0.186782,-0.143914,14927.7,22.2993,-0.0724254,0
5102,22.5674,-0.146146,22.3212,0,4.24001,-0.159425,0.246142,-0.146146,14920.4,22.5663,-0.0564369,0
5110,22.5698,-0.148349,22.3212,0,0.307996,-0.275404,0.248606,-0.148349,14911.7,22.5826,-0.208183,0
5121,22.5698,-0.196378,22.3212,0,-0.00533609,-4.36623,0.248547,-0.196378,14904.3,22.6182,-0.28842,0
5129,22.5798,-0.19887,22.3212,0,1.2509,-0.311535,0.258554,-0.19887,14900.2,22.6166,-0.285616,0
5140,22.5837,-0.198785,22.3212,0,0.354433,0.00771274,0.262453,-0.198785,14898.4,22.5551,-0.219309,0
5148,22.5925,-0.193806,22.3212,0,1.10307,0.6224,0.271278,-0.193806,14897.8,22.4917,-0.114389,0
5160,22.5833,-0.190834,22.3212,0,-0.769724,0.247717,0.262041,-0.190834,14897.9,22.6189,-0.151753,0
5168,22.5683,-0.13562,22.3212,0,-1.86546,6.9017,0.247117,-0.13562,14898,22.6076,-0.00180237,0
5180,22.5481,-0.120546,22.3212,0,-1.68485,1.2562,0.226899,-0.120546,14897.8,22.4581,-0.279834,0
5188,22.5056,-0.0128318,22.3212,0,-5.32141,13.4642,0.184328,-0.0128318,14897.4,22.5195,0.104345,0
5200,22.5048,0.0980242,22.3212,0,-0.0643483,9.238,0.183555,0.0980242,14897,22.3039,0.114248,0
5212,22.5061,0.102753,22.3212,0,0.111823,0.394042,0.184897,0.102753,14896.3,22.4617,0.184669,0
5220,22.5366,0.103963,22.3212,0,3.81249,0.151326,0.215397,0.103963,14894.9,22.5697,0.0918594,0
5232,22.5617,0.0979743,22.3212,0,2.08688,-0.499087,0.24044,0.0979743,14892.7,22.5869,-0.0566058,0
5240,22.5782,0.0226326,22.3212,0,2.06247,-9.41771,0.25694,0.0226326,14890.1,22.5544,0.106681,0
5252,22.5904,-0.0524934,22.3212,0,1.01842,-6.2605,0.269161,-0.0524934,14888.3,22.5942,-0.0532346,0
5262,22.5995,-0.0735604,22.3212,0,0.912767,-2.1067,0.278288,-0.0735604,14887.2,22.6122,-0.173704,0
5272,22.6249,-0.116848,22.3212,0,2.54223,-4.32873,0.303711,-0.116848,14886.3,22.6466,-0.123905,0
5280,22.6518,-0.119691,22.3212,0,3.35228,-0.355416,0.330529,-0.119691,14884.9,22.6687,-0.22151,0
5292,22.664,-0.119924,22.3212,0,1.01613,-0.0194501,0.342722,-0.119924,14881.6,22.609,-0.162935,0
5300,22.6747,-0.113489,22.3212,0,1.34478,0.80445,0.353481,-0.113489,14875.9,22.6904,-0.0683994,0
5313,22.6761,-0.0724416,22.3212,0,0.106517,3.15748,0.354865,-0.0724416,14869.7,22.8074,-0.08434,0
5321,22.6768,-0.00558904,22.3212,0,0.0832372,8.35657,0.355531,-0.00558904,14865.5,22.6159,0.158043,0
5332,22.6751,-0.000950508,22.3212,0,-0.154648,0.421684,0.35383,-0.000950508,14862.8,22.6741,0.220717,0
5340,22.634,0.0404333,22.3212,0,-5.13718,5.17297,0.312733,0.0404333,14858.9,22.5755,-0.0273196,0
5352,22.5921,0.0637073,22.3212,0,-3.49121,1.9395,0.270838,0.0637073,14854.1,22.551,-0.0670996,0
5360,22.5832,0.0413816,22.3212,0,-1.10727,-2.79072,0.26198,0.0413816,14850.5,22.5856,0.0682152,0
5372,22.5798,-0.0217519,22.3212,0,-0.282595,-5.26112,0.258589,-0.0217519,14848.4,22.4718,0.184597,0
5380,22.5794,-0.0665005,22.3212,0,-0.057789,-5.59358,0.258126,-0.0665005,14847,22.566,-0.0652354,0
5392,22.5812,-0.102257,22.3212,0,0.149534,-2.9797,0.259921,-0.102257,14845.9,22.6046,-0.204153,0
5400,22.5819,-0.183644,22.3212,0,0.0959305,-10.1734,0.260688,-0.183644,14845.2,22.5896,-0.270265,0
5412,22.5864,-0.222168,22.3212,0,0.375078,-3.21031,0.265189,-0.222168,14844.6,22.5842,-0.338317,0
5420,22.5866,-0.22371,22.3212,0,0.024597,-0.192704,0.265386,-0.22371,14843.1,22.7601,-0.364277,0
5432,22.5866,-0.222057,22.3212,0,-0.00527126,0.137743,0.265323,-0.222057,14840.9,22.5953,-0.0833585,0
5440,22.5853,-0.182599,22.3212,0,-0.161294,4.93224,0.264032,-0.182599,14838.4,22.5793,-0.0472046,0
5452,22.5887,-0.137728,22.3212,0,0.285537,3.73927,0.267459,-0.137728,14835.7,22.4742,-0.150814,0
5464,22.5917,-0.106759,22.3212,0,0.246979,2.58072,0.270423,-0.106759,14833,22.5851,-0.0990813,0
5472,22.6316,-0.098477,22.3212,0,4.99127,1.03526,0.310353,-0.098477,14830.5,22.6775,-0.0733854,0
5484,22.6805,-0.0999468,22.3212,0,4.07585,-0.122478,0.359263,-0.0999468,14827.6,22.696,-0.0895851,0
5492,22.6826,-0.100982,22.3212,0,0.258265,-0.129451,0.361329,-0.100982,14823.6,22.6793,-0.167427,0
5504,22.6801,-0.125718,22.3212,0,-0.201954,-2.06132,0.358906,-0.125718,14818.3,22.7183,-0.12053,0
5512,22.6284,-0.197046,22.3212,0,-6.46199,-8.91603,0.30721,-0.197046,14812.5,22.5023,-0.247123,0
5524,22.5949,-0.278229,22.3212,0,-2.79107,-6.76525,0.273717,-0.278229,14806.6,22.5854,-0.384712,0
5532,22.5668,-0.295178,22.3212,0,-3.51604,-2.11854,0.245589,-0.295178,14799.9,22.5475,-0.314958,0
5544,22.5333,-0.294531,22.3212,0,-2.79199,0.0538751,0.212085,-0.294531,14791.2,22.622,-0.307153,0
5552,22.4748,-0.290199,22.3212,0,-7.32043,0.541486,0.153521,-0.290199,14780.4,22.3826,-0.250438,0
5564,22.4194,-0.240767,22.3212,0,-4.61254,4.11933,0.0981708,-0.240767,14769.8,22.2842,-0.187928,0
5572,22.4171,-0.2386,22.3212,0,-0.290839,0.270874,0.0958441,-0.2386,14761.2,22.3023,-0.147579,0
5584,22.4217,-0.239995,22.3212,0,0.38607,-0.116247,0.100477,-0.239995,14754.4,22.6014,-0.217425,0
5592,22.5313,-0.276732,22.3212,0,13.6984,-4.59204,0.210064,-0.276732,14748.6,22.6216,-0.483476,0
5604,22.6333,-0.393057,22.3212,0,8.49922,-9.69377,0.312055,-0.393057,14744.1,22.6614,-0.345245,0
5614,22.6737,-0.431565,22.3212,0,4.04537,-3.85081,0.352509,-0.431565,14741.2,22.7148,-0.451964,0
5627,22.7017,-0.431943,22.3212,0,2.15365,-0.0290325,0.380506,-0.431943,14739.6,22.7205,-0.4925,0
5634,22.7034,-0.38456,22.3212,0,0.235906,6.76898,0.382157,-0.38456,14738.8,22.7351,-0.383152,0
5646,22.7029,-0.396509,22.3212,0,-0.0367994,-0.995785,0.381716,-0.396509,14739.2,22.727,-0.311473,0
5655,22.6961,-0.37249,22.3212,0,-0.76644,2.66882,0.374818,-0.37249,14741.3,22.4213,-0.280242,0
5666,22.6979,-0.367848,22.3212,0,0.163784,0.421978,0.37662,-0.367848,14746.1,22.6187,-0.376542,0
5674,22.6889,-0.367547,22.3212,0,-1.12116,0.0376563,0.36765,-0.367547,14752.6,22.629,-0.361076,0
5687,22.6876,-0.372282,22.3212,0,-0.102372,-0.364279,0.366319,-0.372282,14758.4,22.7363,-0.385332,0
5694,22.6674,-0.376105,22.3212,0,-2.87728,-0.546156,0.346178,-0.376105,14762.8,22.6724,-0.346276,0
5706,22.6662,-0.393255,22.3212,0,-0.101479,-1.42915,0.344961,-0.393255,14768.5,22.7816,-0.452707,0
5718,22.6605,-0.393786,22.3212,0,-0.470953,-0.0442531,0.339309,-0.393786,14778.7,22.6192,-0.546934,0
5726,22.6126,-0.391787,22.3212,0,-5.98668,0.249961,0.291416,-0.391787,14792.9,22.5794,-0.396378,0
5740,22.6106,-0.388374,22.3212,0,-0.147349,0.243736,0.289353,-0.388374,14806.5,22.4661,-0.165709,0
5748,22.6113,-0.392172,22.3212,0,0.0835828,-0.474706,0.290022,-0.392172,14815.9,22.4695,0.0282728,0
5758,22.6287,-0.393881,22.3212,0,1.74086,-0.170941,0.30743,-0.393881,14822,22.6563,-0.364567,0
5766,22.6589,-0.417208,22.3212,0,3.78242,-2.91586,0.33769,-0.417208,14827.4,22.6776,-0.623217,0
5778,22.6714,-0.474811,22.3212,0,1.04271,-4.80027,0.350202,-0.474811,14833.1,22.7817,-0.47134,0
5786,22.6901,-0.485645,22.3212,0,2.3391,-1.35415,0.368915,-0.485645,14839.2,22.6628,-0.506151,0
5798,22.7175,-0.486642,22.3212,0,2.28021,-0.0830976,0.396277,-0.486642,14845.3,22.6999,-0.530512,0
5806,22.7361,-0.477686,22.3212,0,2.32958,1.11944,0.414914,-0.477686,14850.6,22.7714,-0.376304,0
5818,22.7375,-0.461538,22.3212,0,0.109522,1.34572,0.416228,-0.461538,14854.7,22.8034,-0.466069,0
5826,22.747,-0.421785,22.3212,0,1.19202,4.96904,0.425764,-0.421785,14858.8,22.739,-0.41443,0
5838,22.7574,-0.397661,22.3212,0,0.87083,2.01033,0.436214,-0.397661,14863.4,22.7741,-0.391968,0
5846,22.7604,-0.383192,22.3212,0,0.366908,1.80865,0.43915,-0.383192,14867.5,22.7471,-0.355543,0
5858,22.7605,-0.3826,22.3212,0,0.0128831,0.0493219,0.439304,-0.3826,14870.5,22.8655,-0.278026,0
5866,22.7616,-0.383181,22.3212,0,0.126768,-0.0726328,0.440318,-0.383181,14873.5,22.7634,-0.31652,0
5878,22.7609,-0.398088,22.3212,0,-0.0522374,-1.24224,0.439692,-0.398088,14877.6,22.6957,-0.597613,0
5886,22.7477,-0.459736,22.3212,0,-1.64895,-7.70603,0.4265,-0.459736,14882.3,22.8062,-0.420063,0
5898,22.7305,-0.522928,22.3212,0,-1.43413,-5.26593,0.40929,-0.522928,14887.2,22.3504,-0.677623,0
5906,22.7256,-0.530186,22.3212,0,-0.620514,-0.907298,0.404326,-0.530186,14892.8,22.7701,-0.502365,0
5918,22.725,-0.507874,22.3212,0,-0.0463976,1.85936,0.403769,-0.507874,14898.9,22.6833,-0.55707,0
5926,22.7107,-0.506075,22.3212,0,-1.79309,0.224853,0.389425,-0.506075,14904.4,22.7104,-0.512583,0
5938,22.6973,-0.498745,22.3212,0,-1.11243,0.610807,0.376076,-0.498745,14908.2,22.6025,-0.495867,0
5946,22.6915,-0.472811,22.3212,0,-0.723665,3.24178,0.370286,-0.472811,14911.3,22.676,-0.446498,0
5958,22.6909,-0.437352,22.3212,0,-0.0511127,2.95488,0.369673,-0.437352,14917,22.8756,-0.415086,0
5970,22.6727,-0.402478,22.3212,0,-1.51432,2.90619,0.351501,-0.402478,14927,22.8531,-0.353795,0
5980,22.6336,-0.379522,22.3212,0,-3.90912,2.2956,0.31241,-0.379522,14950.2,22.7683,-0.334395,0
5990,22.5959,-0.377187,22.3212,0,-3.77288,0.23347,0.274681,-0.377187,15036.2,22.6071,-0.39531,0
5998,22.3284,-0.378874,22.3212,0,-33.4418,-0.210782,0.00714634,-0.378874,15292.3,22.5744,-0.379409,0
6011,17.1666,-0.44698,0,0,-397.057,-5.23895,-17.1666,-0.44698,15742.7,0.320155,0.228492,0
6021,6.53985,-0.252757,0,0,-1062.68,19.4223,-6.53985,-0.252757,16191.4,0.449893,0.030248,0
6030,0.727603,0.0178446,0,0,-645.805,30.0668,-0.727603,0.0178446,16442.2,0.272634,-0.0710601,0
6042,0.459349,0.0199215,0,0,-22.3545,0.173078,-0.459349,0.0199215,16519,0.308726,-0.00773295,0
6050,0.424276,0.021905,0,0,-4.38412,0.247939,-0.424276,0.021905,16530.3,0.348895,0.0438745,0
6061,0.398366,0.0276398,0,0,-2.35543,0.521339,-0.398366,0.0276398,16525.7,0.27246,-0.0415018,0
6069,0.362471,0.0506345,0,0,-4.48694,2.87434,-0.362471,0.0506345,16511,0.460062,0.107837,0
6081,0.329547,0.066507,0,0,-2.74366,1.32271,-0.329547,0.066507,16485,0.314546,0.0985003,0
6090,0.320787,0.0848874,0,0,-0.973374,2.04227,-0.320787,0.0848874,16451.6,0.228308,0.0682008,0
6102,0.32184,0.100013,0,0,0.087805,1.26042,-0.32184,0.100013,16414.9,0.566521,0.0854063,0
6112,0.323895,0.11363,0,0,0.205506,1.36173,-0.323895,0.11363,16378.1,0.282723,0.15641,0
6122,0.34133,0.113016,0,0,1.74343,-0.0613329,-0.34133,0.113016,16346.6,0.313861,0.23737,0
6129,0.353217,0.111253,0,0,1.69818,-0.251956,-0.353217,0.111253,16324.6,0.420674,0.0927119,0
6141,0.351516,0.0883493,0,0,-0.141762,-1.90862,-0.351516,0.0883493,16308.3,0.397983,0.00515255,0
6149,0.347833,0.0569106,0,0,-0.460298,-3.92984,-0.347833,0.0569106,16288.1,0.28026,-0.0604668,0
6161,0.332643,0.0560093,0,0,-1.26588,-0.0751122,-0.332643,0.0560093,16255.1,0.269865,0.0542535,0
6169,0.330658,0.0422611,0,0,-0.248149,-1.71853,-0.330658,0.0422611,16206.7,0.310995,0.127346,0
6180,0.329972,0.0319005,0,0,-0.0622897,-0.94187,-0.329972,0.0319005,16151.7,0.31804,0.0690624,0
6189,0.338296,0.0448566,0,0,0.924889,1.43957,-0.338296,0.0448566,16101,0.418581,-0.0439256,0
6201,0.339868,0.0579776,0,0,0.130986,1.09341,-0.339868,0.0579776,16054.9,0.411001,0.0261841,0
6209,0.338229,0.0587167,0,0,-0.204921,0.0923908,-0.338229,0.0587167,16007.6,0.314501,0.089453,0
6222,0.295854,0.0543298,0,0,-3.25963,-0.337452,-0.295854,0.0543298,15960.8,0.190088,0.116652,0
6231,0.225926,0.0638731,0,0,-7.76973,1.06037,-0.225926,0.0638731,15922.2,0.229389,0.0281088,0
6241,0.216389,0.0703767,0,0,-0.95376,0.650355,-0.216389,0.0703767,15892.7,0.193212,0.0522103,0
6249,0.216505,0.0708139,0,0,0.0146148,0.0546501,-0.216505,0.0708139,15864.8,0.178566,0.0742417,0
6262,0.226197,0.0752112,0,0,0.745471,0.338258,-0.226197,0.0752112,15831.9,0.2685,0.0800465,0
6270,0.237316,0.0875289,0,0,1.3899,1.53972,-0.237316,0.0875289,15791.8,0.24407,0.103323,0
6282,0.237836,0.0885781,0,0,0.0433705,0.0874266,-0.237836,0.0885781,15747.4,0.438203,0.08626,0
6293,0.238591,0.10041,0,0,0.0686275,1.07561,-0.238591,0.10041,15705.4,0.413202,0.238775,0
6301,0.228978,0.104902,0,0,-1.20167,0.561493,-0.228978,0.104902,15664.5,0.188251,0.0350248,0
6313,0.202707,0.14285,0,0,-2.18924,3.16239,-0.202707,0.14285,15618.7,0.102569,0.121488,0
6321,0.183195,0.154815,0,0,-2.43901,1.49552,-0.183195,0.154815,15574.2,0.227179,0.290452,0
6333,0.156978,0.191204,0,0,-2.1847,3.03244,-0.156978,0.191204,15542.4,0.147075,0.277572,0
6341,0.156313,0.20423,0,0,-0.083162,1.62831,-0.156313,0.20423,15523.7,0.0878627,0.128624,0
6353,0.142212,0.212785,0,0,-1.17509,0.712899,-0.142212,0.212785,15511.3,0.148284,0.255942,0
6362,0.139425,0.213288,0,0,-0.309691,0.0558404,-0.139425,0.213288,15501.8,0.230625,0.206327,0
6375,0.133136,0.213718,0,0,-0.483768,0.0330946,-0.133136,0.213718,15494,-0.00556149,0.225405,0
6383,0.13998,0.213144,0,0,0.855535,-0.0717634,-0.13998,0.213144,15486.4,0.142541,0.133916,0
6394,0.136858,0.21019,0,0,-0.283797,-0.268491,-0.136858,0.21019,15476.8,0.127036,0.218069,0
6404,0.135184,0.192148,0,0,-0.167455,-1.80428,-0.135184,0.192148,15463.8,0.140432,0.20025,0
6416,0.138162,0.172365,0,0,0.248165,-1.64856,-0.138162,0.172365,15447.7,0.139091,0.0982619,0
6422,0.146311,0.177132,0,0,1.35815,0.794498,-0.146311,0.177132,15431,0.137892,0.299157,0
6434,0.246366,0.170671,0,0,8.33798,-0.538408,-0.246366,0.170671,15417.6,0.52971,0.12324,0
6443,0.466948,0.158183,0,0,24.509,-1.3876,-0.466948,0.158183,15408.2,0.694456,0.0980421,0
6453,0.58117,0.151382,0,0,11.4222,-0.680034,-0.58117,0.151382,15401,0.677532,0.174793,0
6461,0.619436,0.169629,0,0,4.78331,2.28088,-0.619436,0.169629,15393.9,0.644883,0.262428,0
6473,0.624219,0.207982,0,0,0.398573,3.19606,-0.624219,0.207982,15386.1,0.577079,0.280407,0
6481,0.620781,0.245263,0,0,-0.429792,4.66006,-0.620781,0.245263,15379.3,0.727452,0.182505,0
6493,0.598292,0.280102,0,0,-1.87407,2.9033,-0.598292,0.280102,15375.3,0.630451,0.289912,0
6501,0.590457,0.342168,0,0,-0.979391,7.75828,-0.590457,0.342168,15373.9,0.554721,0.395131,0
6513,0.580902,0.391802,0,0,-0.796199,4.13614,-0.580902,0.391802,15373.5,0.655848,0.390074,0
6521,0.556778,0.39722,0,0,-3.0155,0.677278,-0.556778,0.39722,15373.5,0.562596,0.362314,0
6533,0.513977,0.422298,0,0,-3.56676,2.08982,-0.513977,0.422298,15373.5,0.472651,0.467794,0
6545,0.472216,0.436217,0,0,-3.48013,1.15991,-0.472216,0.436217,15373.5,0.438924,0.456703,0
6553,0.463011,0.437283,0,0,-1.15055,0.133287,-0.463011,0.437283,15373.4,0.474685,0.442962,0
6565,0.462594,0.435897,0,0,-0.0347916,-0.115508,-0.462594,0.435897,15373.2,0.544961,0.41963,0
6573,0.460422,0.402444,0,0,-0.271475,-4.18161,-0.460422,0.402444,15372.7,0.424147,0.336166,0
6585,0.456546,0.369347,0,0,-0.323016,-2.75815,-0.456546,0.369347,15372,0.811166,0.228194,0
6596,0.435121,0.36939,0,0,-1.94775,0.00397193,-0.435121,0.36939,15371.4,0.603959,0.326349,0
6605,0.336125,0.376467,0,0,-10.9995,0.786252,-0.336125,0.376467,15371.3,-0.483767,0.590776,0
6613,0.0878784,0.404322,0,0,-31.0308,3.48191,-0.0878784,0.404322,15371.7,-0.090093,0.413002,0
6625,-0.0825876,0.472371,0,0,-14.2055,5.67076,0.0825876,0.472371,15373.5,0.199393,0.438615,0
6635,-0.0913608,0.518151,0,0,-0.87732,4.57801,0.0913608,0.518151,15378.3,-0.0923711,0.610125,0
6647,-0.112895,0.530589,0,0,-1.79451,1.03651,0.112895,0.530589,15386.2,-0.139009,0.531275,0
6655,-0.114581,0.533749,0,0,-0.21078,0.394972,0.114581,0.533749,15395.2,-0.199812,0.552526,0
6667,-0.138278,0.53814,0,0,-1.97472,0.3659,0.138278,0.53814,15402.4,-0.137841,0.529165,0
6675,-0.169885,0.541787,0,0,-3.9509,0.455877,0.169885,0.541787,15407.3,-0.0441049,0.530325,0
6686,-0.208655,0.576822,0,0,-3.52457,3.18498,0.208655,0.576822,15411.6,-0.307229,0.616348,0
6694,-0.234937,0.604909,0,0,-3.28516,3.51098,0.234937,0.604909,15417.5,-0.232572,0.621974,0
6706,-0.259066,0.612811,0,0,-2.01082,0.658476,0.259066,0.612811,15427.5,-0.196716,0.663249,0
6715,-0.265835,0.616307,0,0,-0.752105,0.388388,0.265835,0.616307,15442.5,-0.269606,0.602487,0
6728,-0.257894,0.621485,0,0,0.610889,0.398348,0.257894,0.621485,15459.2,-0.322798,0.617121,0
6736,-0.264049,0.63751,0,0,-0.769378,2.00306,0.264049,0.63751,15473.1,-0.256329,0.702018,0
6746,-0.26375,0.635576,0,0,0.0299048,-0.19339,0.26375,0.635576,15483.5,-0.213746,0.747704,0
6754,-0.242433,0.63598,0,0,2.66455,0.0505937,0.242433,0.63598,15492.2,-0.347159,0.724387,0
6768,-0.188325,0.674812,0,0,3.8649,2.7737,0.188325,0.674812,15501.3,-0.104133,0.257507,0
6778,-0.153683,0.614309,0,0,3.46413,-6.05034,0.153683,0.614309,15510.1,-0.119754,0.35662,0
6786,-0.13014,0.439139,0,0,2.94298,-21.8962,0.13014,0.439139,15517.6,-0.171815,0.888674,0
6798,-0.0765364,0.316475,0,0,4.46693,-10.222,0.0765364,0.316475,15525.3,0.11871,0.242818,0
6806,-0.0721157,0.310667,0,0,0.552583,-0.726003,0.0721157,0.310667,15534.1,-0.130831,0.321903,0
6818,-0.0242888,0.292314,0,0,3.98558,-1.52939,0.0242888,0.292314,15543.8,0.0304626,0.0274846,0
6828,-0.0235458,0.253523,0,0,0.0742965,-3.87914,0.0235458,0.253523,15555.3,-0.239079,0.16223,0
6840,-0.0290226,0.196144,0,0,-0.4564,-4.78158,0.0290226,0.196144,15568.5,0.023088,0.299723,0
